"","site_id","date","filename","species","begin_clock_time_hms","nauticalDawn","sunrise","peak_freq","vert_strat","relative_onset_times","scientific_name","common_name","ebird_residuals","foraging_habit","territoriality","mass","trophic_niche","season"
"6875","VAR310R",2021-01-13,"20210113_064500.WAV","GRWA",06:45:41,05:56:16,2021-01-13 06:44:50,6375,6,49.4166666666667,"Phylloscopus trochiloides","Greenish Warbler",-0.0814950045782695,"CAN","Weakly territorial",8.1,"Invertivore","winter"
"6876","PANMP2B",2020-12-14,"20201214_064500.WAV","ISBA",06:45:51,05:43:33,2020-12-14 06:32:43,843.75,6,62.3,"Pomatorhinus horsfieldii","Indian Scimitar-Babbler",-0.137206404543351,"UND","Highly territorial",43,"Invertivore","winter"
"6877","OLV110U",2021-01-14,"20210114_064500.WAV","RESP",06:45:53,05:56:31,2021-01-14 06:45:02,2437.5,4,49.3666666666667,"Galloperdix spadicea","Red Spurfowl",-0.143238631683587,"GRD","Highly territorial",359.1,"Omnivore","winter"
"6878","THEN10U",2020-12-01,"20201201_064500.WAV","IYTI",06:45:55,05:37:15,2020-12-01 06:25:56,5156.25,5,68.6666666666667,"Machlolophus aplonotus","Indian Yellow Tit",-0.131031073279632,"CAN","Weakly territorial",14.8,"Invertivore","winter"
"6879","UPMAP3B",2020-12-10,"20201210_064500.WAV","GRNW",06:45:59,05:41:40,2020-12-10 06:30:43,6187.5,7,64.3166666666667,"Phylloscopus nitidus","Green Warbler",-0.226492941973752,"CAN","Weakly territorial",7.8,"Invertivore","winter"
"6880","HP4008U",2020-12-13,"20201213_064500.WAV","GRFL",06:46:01,05:42:47,2020-12-13 06:31:55,3750,3,63.2333333333333,"Chrysocolaptes guttacristatus","Greater Flameback",-0.0911206801501304,"CAN","Highly territorial",166,"Invertivore","winter"
"6881","OLV110U",2021-01-09,"20210109_064500.WAV","RUBA",06:46:02,05:54:58,2021-01-09 06:43:45,3093.75,4,51.0666666666667,"Argya subrufa","Rufous Babbler",-0.192583818799473,"UND","Highly territorial",66.7,"Invertivore","winter"
"6882","UPMAP1B",2020-12-11,"20201211_064500.WAV","MIPI",06:46:02,05:42:08,2020-12-11 06:31:14,281.25,6,63.9,"Ducula badia","Mountain Imperial-Pigeon",-0.0250145636781524,"CAN","Non-territorial",486,"Frugivore","winter"
"6883","IPTO06R",2020-12-17,"20201217_064500.WAV","GRNW",06:46:05,05:44:42,2020-12-17 06:33:55,6750,5,61.3833333333333,"Phylloscopus nitidus","Green Warbler",-0.226492941973752,"CAN","Weakly territorial",7.8,"Invertivore","winter"
"6884","IPTO06U",2020-12-17,"20201217_064500.WAV","ORMI",06:46:08,05:44:43,2020-12-17 06:33:56,5062.5,3,61.4166666666667,"Pericrocotus flammeus","Orange Minivet",0.148345621642869,"CAN","Weakly territorial",23.3,"Invertivore","winter"
"6885","IPTO04U",2020-12-13,"20201213_064500.WAV","GRNW",06:46:09,05:42:45,2020-12-13 06:31:54,3937.5,4,63.4,"Phylloscopus nitidus","Green Warbler",-0.226492941973752,"CAN","Weakly territorial",7.8,"Invertivore","winter"
"6886","OLV110R",2021-01-06,"20210106_064500.WAV","VFNU",06:46:11,05:53:54,2021-01-06 06:42:49,6187.5,8,52.2833333333333,"Sitta frontalis","Velvet-fronted Nuthatch",-0.208269971485303,"MID","Weakly territorial",16.5,"Invertivore","winter"
"6887","OLV208R",2020-12-01,"20201201_064500.WAV","SHMY",06:46:11,05:37:16,2020-12-01 06:25:57,3750,7,68.9166666666667,"Gracula indica","Southern Hill Myna",-0.0602970432454826,"CAN","Non-territorial",192,"Frugivore","winter"
"6888","UPMAP1B",2020-12-06,"20201206_064500.WAV","IBRO",06:46:11,05:39:44,2020-12-06 06:28:39,6093.75,6,66.45,"Larvivora brunnea","Indian Blue Robin",-0.127181874235415,"UND","Non-territorial",17.5,"Invertivore","winter"
"6889","SEL107R",2020-12-04,"20201204_064500.WAV","GRNW",06:46:14,05:38:37,2020-12-04 06:27:27,5156.25,5,67.6166666666667,"Phylloscopus nitidus","Green Warbler",-0.226492941973752,"CAN","Weakly territorial",7.8,"Invertivore","winter"
"6890","OLCAP2B",2020-12-18,"20201218_064500.WAV","GRWA",06:46:15,05:45:18,2020-12-18 06:34:32,6375,7,60.95,"Phylloscopus trochiloides","Greenish Warbler",-0.0814950045782695,"CAN","Weakly territorial",8.1,"Invertivore","winter"
"6891","OLV208R",2020-12-03,"20201203_064500.WAV","VFNU",06:46:22,05:38:11,2020-12-03 06:26:57,6187.5,7,68.1833333333333,"Sitta frontalis","Velvet-fronted Nuthatch",-0.208269971485303,"MID","Weakly territorial",16.5,"Invertivore","winter"
"6892","IPTO06U",2020-12-14,"20201214_064500.WAV","HSWO",06:46:24,05:43:14,2020-12-14 06:32:24,4125,3,63.1666666666667,"Hemicircus canente","Heart-spotted Woodpecker",-0.182220139518375,"CAN","Weakly territorial",43,"Invertivore","winter"
"6893","STIN02U",2020-12-04,"20201204_064500.WAV","GRFL",06:46:24,05:38:37,2020-12-04 06:27:26,3656.25,4,67.7833333333333,"Chrysocolaptes guttacristatus","Greater Flameback",-0.0911206801501304,"CAN","Highly territorial",166,"Invertivore","winter"
"6894","SEL207U",2020-12-02,"20201202_064500.WAV","STWO",06:46:25,05:37:43,2020-12-02 06:26:27,3750,5,68.7,"Picus xanthopygaeus","Streak-throated Woodpecker",-0.117386165628064,"MID","Weakly territorial",99.7,"Invertivore","winter"
"6895","IPTO06U",2020-12-14,"20201214_064500.WAV","LBLW",06:46:26,05:43:14,2020-12-14 06:32:24,4312.5,3,63.2,"Phylloscopus magnirostris","Large-billed Leaf Warbler",-0.194778649834609,"UND","Weakly territorial",11.6,"Invertivore","winter"
"6896","OLCAP2B",2020-12-15,"20201215_064500.WAV","GRNW",06:46:30,05:43:50,2020-12-15 06:33:01,6000,7,62.6666666666667,"Phylloscopus nitidus","Green Warbler",-0.226492941973752,"CAN","Weakly territorial",7.8,"Invertivore","winter"
"6897","VAR310U",2021-01-06,"20210106_064500.WAV","ORMI",06:46:30,05:53:58,2021-01-06 06:42:52,3843.75,3,52.5333333333333,"Pericrocotus flammeus","Orange Minivet",0.148345621642869,"CAN","Weakly territorial",23.3,"Invertivore","winter"
"6898","OLCAP2B",2020-12-12,"20201212_064500.WAV","RTFL",06:46:35,05:42:22,2020-12-12 06:31:29,3375,7,64.2166666666667,"Ficedula ruficauda","Rusty-tailed Flycatcher",-0.0735801670059774,"CAN","Weakly territorial",13.3,"Invertivore","winter"
"6899","VAR310U",2021-01-06,"20210106_064500.WAV","SPPI",06:46:35,05:53:58,2021-01-06 06:42:52,8718.75,3,52.6166666666667,"Picumnus innominatus","Speckled Piculet",-0.0513761012893874,"CAN","Highly territorial",10.2,"Invertivore","winter"
"6900","IPTO04U",2020-12-12,"20201212_064500.WAV","CBSU",06:46:38,05:42:16,2020-12-12 06:31:23,6562.5,4,64.3666666666667,"Leptocoma minima","Crimson-backed Sunbird",-0.275952445388988,"CAN","Weakly territorial",4.9,"Nectarivore","winter"
"6901","IPTO04R",2020-12-17,"20201217_064500.WAV","GRWA",06:46:39,05:44:42,2020-12-17 06:33:55,7125,3,61.95,"Phylloscopus trochiloides","Greenish Warbler",-0.0814950045782695,"CAN","Weakly territorial",8.1,"Invertivore","winter"
"6902","OLCAP2B",2020-12-18,"20201218_064500.WAV","BRWA",06:46:39,05:45:18,2020-12-18 06:34:32,5156.25,7,61.35,"Acrocephalus dumetorum","Blyth's Reed Warbler",-0.0431102377052444,"UND","Weakly territorial",11.2,"Invertivore","winter"
"6903","VAR410U",2020-12-06,"20201206_064500.WAV","GRCO",06:46:40,05:39:38,2020-12-06 06:28:33,468.75,6,67.0333333333333,"Centropus sinensis","Greater Coucal",0.202040385452947,"UND","Highly territorial",280.7,"Vertivore","winter"
"6904","INME03U",2020-12-17,"20201217_064500.WAV","LBCR",06:46:45,05:44:56,2020-12-17 06:34:09,1593.75,6,61.8166666666667,"Corvus macrorhynchos","Large-billed Crow",0.163908028105057,"GRD","Weakly territorial",513.1,"Omnivore","winter"
"6905","HP4008U",2020-12-13,"20201213_064500.WAV","RTFL",06:46:47,05:42:47,2020-12-13 06:31:55,3187.5,3,64,"Ficedula ruficauda","Rusty-tailed Flycatcher",-0.0735801670059774,"CAN","Weakly territorial",13.3,"Invertivore","winter"
"6906","INBS04R",2020-12-17,"20201217_064500.WAV","OMRO",06:46:49,05:44:55,2020-12-17 06:34:08,5062.5,6,61.9,"Copsychus saularis","Oriental Magpie-Robin",0.268872279169054,"GRD","Highly territorial",36,"Invertivore","winter"
"6907","VAR410R",2020-12-04,"20201204_064500.WAV","GRCO",06:46:54,05:38:41,2020-12-04 06:27:31,562.5,5,68.2166666666667,"Centropus sinensis","Greater Coucal",0.202040385452947,"UND","Highly territorial",280.7,"Vertivore","winter"
"6908","STIN02U",2020-12-08,"20201208_064500.WAV","ORMI",06:46:56,05:40:31,2020-12-08 06:29:30,5343.75,4,66.4166666666667,"Pericrocotus flammeus","Orange Minivet",0.148345621642869,"CAN","Weakly territorial",23.3,"Invertivore","winter"
"6909","PANMP3B",2020-12-11,"20201211_064500.WAV","WTKI",06:46:58,05:42:04,2020-12-11 06:31:09,2437.5,6,64.9,"Halcyon smyrnensis","White-throated Kingfisher",0.239564268249285,"AQU","Weakly territorial",91.4,"Omnivore","winter"
"6910","IPTO04U",2020-12-13,"20201213_064500.WAV","LBCR",06:46:59,05:42:45,2020-12-13 06:31:54,1687.5,4,64.2333333333333,"Corvus macrorhynchos","Large-billed Crow",0.163908028105057,"GRD","Weakly territorial",513.1,"Omnivore","winter"
"6911","VAR210R",2020-12-01,"20201201_064500.WAV","STBU",06:47:02,05:37:18,2020-12-01 06:25:59,3281.25,7,69.7333333333333,"Hypsipetes ganeesa","Square-tailed Bulbul",-0.0457137112381185,"CAN","Weakly territorial",51.8,"Frugivore","winter"
"6912","SEL107R",2020-12-02,"20201202_064500.WAV","STBU",06:47:07,05:37:42,2020-12-02 06:26:26,4687.5,5,69.4166666666667,"Hypsipetes ganeesa","Square-tailed Bulbul",-0.0457137112381185,"CAN","Weakly territorial",51.8,"Frugivore","winter"
"6913","HP37P2B",2020-12-15,"20201215_064500.WAV","GRFL",06:47:12,05:43:45,2020-12-15 06:32:57,3468.75,8,63.45,"Chrysocolaptes guttacristatus","Greater Flameback",-0.0911206801501304,"CAN","Highly territorial",166,"Invertivore","winter"
"6914","INOA03R",2020-12-17,"20201217_064500.WAV","LBLW",06:47:13,05:44:55,2020-12-17 06:34:08,3468.75,5,62.3,"Phylloscopus magnirostris","Large-billed Leaf Warbler",-0.194778649834609,"UND","Weakly territorial",11.6,"Invertivore","winter"
"6915","PANMP3B",2020-12-11,"20201211_064500.WAV","GRFL",06:47:13,05:42:04,2020-12-11 06:31:09,3281.25,6,65.15,"Chrysocolaptes guttacristatus","Greater Flameback",-0.0911206801501304,"CAN","Highly territorial",166,"Invertivore","winter"
"6916","HP4008R",2020-12-13,"20201213_064500.WAV","IBRO",06:47:14,05:42:46,2020-12-13 06:31:54,5718.75,5,64.4666666666667,"Larvivora brunnea","Indian Blue Robin",-0.127181874235415,"UND","Non-territorial",17.5,"Invertivore","winter"
"6917","VAR410R",2020-12-04,"20201204_064500.WAV","AEDO",06:47:14,05:38:41,2020-12-04 06:27:31,375,5,68.55,"Chalcophaps indica","Asian Emerald Dove",0.0192179409296164,"GRD","Non-territorial",136.5,"Omnivore","winter"
"6918","VAR210R",2021-01-13,"20210113_064500.WAV","GRJU",06:47:15,05:56:16,2021-01-13 06:44:50,1500,7,50.9833333333333,"Gallus sonneratii","Gray Junglefowl",-0.227564125346617,"GRD","Weakly territorial",840.8,"Omnivore","winter"
"6919","PANMP2B",2020-12-11,"20201211_064500.WAV","GRJU",06:47:16,05:42:05,2020-12-11 06:31:10,1875,6,65.1833333333333,"Gallus sonneratii","Gray Junglefowl",-0.227564125346617,"GRD","Weakly territorial",840.8,"Omnivore","winter"
"6920","UPMAP6B",2020-12-02,"20201202_064500.WAV","WBWO",06:47:19,05:37:54,2020-12-02 06:26:37,2625,6,69.4166666666667,"Dryocopus javensis","White-bellied Woodpecker",0.0655933263664136,"CAN","Highly territorial",271.4,"Invertivore","winter"
"6921","UPMAP4B",2020-12-08,"20201208_064500.WAV","PUSU",06:47:20,05:40:42,2020-12-08 06:29:42,6750,8,66.6333333333333,"Cinnyris asiaticus","Purple Sunbird",-0.108959760688599,"MID","Weakly territorial",8.1,"Omnivore","winter"
"6922","INME03R",2020-12-11,"20201211_064500.WAV","BRFL",06:47:23,05:41:58,2020-12-11 06:31:03,2531.25,7,65.4166666666667,"Dinopium benghalense","Black-rumped Flameback",-0.0852089664938569,"MID","Highly territorial",100,"Invertivore","winter"
"6923","PANMP1B",2020-12-13,"20201213_064500.WAV","HSWO",06:47:23,05:43:03,2020-12-13 06:32:11,4031.25,5,64.3333333333333,"Hemicircus canente","Heart-spotted Woodpecker",-0.182220139518375,"CAN","Weakly territorial",43,"Invertivore","winter"
"6924","INBS04R",2020-12-14,"20201214_064500.WAV","BRWA",06:47:25,05:43:27,2020-12-14 06:32:37,7125,6,63.9666666666667,"Acrocephalus dumetorum","Blyth's Reed Warbler",-0.0431102377052444,"UND","Weakly territorial",11.2,"Invertivore","winter"
"6925","OLV110R",2020-12-02,"20201202_064500.WAV","LBLW",06:47:27,05:37:43,2020-12-02 06:26:27,5437.5,8,69.7333333333333,"Phylloscopus magnirostris","Large-billed Leaf Warbler",-0.194778649834609,"UND","Weakly territorial",11.6,"Invertivore","winter"
"6926","VAR310R",2021-01-13,"20210113_064500.WAV","GRJU",06:47:31,05:56:16,2021-01-13 06:44:50,1406.25,6,51.25,"Gallus sonneratii","Gray Junglefowl",-0.227564125346617,"GRD","Weakly territorial",840.8,"Omnivore","winter"
"6927","HP36P1B",2020-12-19,"20201219_064500.WAV","LBLW",06:47:32,05:45:41,2020-12-19 06:34:56,3750,8,61.85,"Phylloscopus magnirostris","Large-billed Leaf Warbler",-0.194778649834609,"UND","Weakly territorial",11.6,"Invertivore","winter"
"6928","SEL107R",2020-12-02,"20201202_064500.WAV","LBLW",06:47:34,05:37:42,2020-12-02 06:26:26,6281.25,5,69.8666666666667,"Phylloscopus magnirostris","Large-billed Leaf Warbler",-0.194778649834609,"UND","Weakly territorial",11.6,"Invertivore","winter"
"6929","VAR310R",2020-12-06,"20201206_064500.WAV","SHMY",06:47:34,05:39:36,2020-12-06 06:28:31,5062.5,6,67.9666666666667,"Gracula indica","Southern Hill Myna",-0.0602970432454826,"CAN","Non-territorial",192,"Frugivore","winter"
"6930","INME03R",2020-12-17,"20201217_064500.WAV","GRWA",06:47:38,05:44:54,2020-12-17 06:34:07,5531.25,7,62.7333333333333,"Phylloscopus trochiloides","Greenish Warbler",-0.0814950045782695,"CAN","Weakly territorial",8.1,"Invertivore","winter"
"6931","VAR410U",2021-01-07,"20210107_064500.WAV","MABA",06:47:40,05:54:19,2021-01-07 06:43:11,843.75,6,53.35,"Psilopogon malabaricus","Malabar Barbet",-0.247582268185197,"CAN","Weakly territorial",37.6,"Frugivore","winter"
"6932","UPMAP5B",2020-12-11,"20201211_064500.WAV","RESP",06:47:41,05:42:10,2020-12-11 06:31:15,1875,7,65.5166666666667,"Galloperdix spadicea","Red Spurfowl",-0.143238631683587,"GRD","Highly territorial",359.1,"Omnivore","winter"
"6933","OLV110R",2020-12-02,"20201202_064500.WAV","GHCF",06:47:44,05:37:43,2020-12-02 06:26:27,3656.25,8,70.0166666666667,"Culicicapa ceylonensis","Gray-headed Canary-Flycatcher",0.138023294219758,"MID","Weakly territorial",7.7,"Invertivore","winter"
"6934","SEL207R",2020-12-04,"20201204_064500.WAV","CHBE",06:47:45,05:38:38,2020-12-04 06:27:28,3562.5,4,69.1166666666667,"Merops leschenaulti","Chestnut-headed Bee-eater",0.193443087184386,"AER","Non-territorial",27.2,"Invertivore","winter"
"6935","HP37P4B",2020-12-13,"20201213_064500.WAV","IPFL",06:47:48,05:42:47,2020-12-13 06:31:56,5156.25,7,65.0166666666667,"Terpsiphone paradisi","Indian Paradise-Flycatcher",0.108381530241328,"MID","Weakly territorial",19.2,"Invertivore","winter"
"6936","PANMP3B",2020-12-11,"20201211_064500.WAV","RTFL",06:47:54,05:42:04,2020-12-11 06:31:09,3187.5,6,65.8333333333333,"Ficedula ruficauda","Rusty-tailed Flycatcher",-0.0735801670059774,"CAN","Weakly territorial",13.3,"Invertivore","winter"
"6937","HP4008R",2020-12-17,"20201217_064500.WAV","GRWA",06:47:56,05:44:44,2020-12-17 06:33:57,5906.25,5,63.2,"Phylloscopus trochiloides","Greenish Warbler",-0.0814950045782695,"CAN","Weakly territorial",8.1,"Invertivore","winter"
"6938","OLCAP2B",2020-12-18,"20201218_064500.WAV","GRNW",06:47:57,05:45:18,2020-12-18 06:34:32,5156.25,7,62.65,"Phylloscopus nitidus","Green Warbler",-0.226492941973752,"CAN","Weakly territorial",7.8,"Invertivore","winter"
"6939","PANMP1B",2020-12-16,"20201216_064500.WAV","GHCF",06:47:59,05:44:31,2020-12-16 06:33:43,4125,5,63.4666666666667,"Culicicapa ceylonensis","Gray-headed Canary-Flycatcher",0.138023294219758,"MID","Weakly territorial",7.7,"Invertivore","winter"
"6940","HP37P1B",2020-12-13,"20201213_064500.WAV","AEDO",06:48:00,05:42:46,2020-12-13 06:31:55,281.25,7,65.2333333333333,"Chalcophaps indica","Asian Emerald Dove",0.0192179409296164,"GRD","Non-territorial",136.5,"Omnivore","winter"
"6941","OLCAP2B",2020-12-18,"20201218_064500.WAV","MIPI",06:48:00,05:45:18,2020-12-18 06:34:32,281.25,7,62.7,"Ducula badia","Mountain Imperial-Pigeon",-0.0250145636781524,"CAN","Non-territorial",486,"Frugivore","winter"
"6942","OLCAP2B",2020-12-18,"20201218_064500.WAV","NIFP",06:48:00,05:45:18,2020-12-18 06:34:32,7031.25,7,62.7,"Dicaeum concolor","Nilgiri Flowerpecker",-0.206762406124997,"CAN","Non-territorial",6.2,"Omnivore","winter"
"6943","UPMAP5B",2020-12-06,"20201206_064500.WAV","LBCR",06:48:01,05:39:45,2020-12-06 06:28:40,937.5,7,68.2666666666667,"Corvus macrorhynchos","Large-billed Crow",0.163908028105057,"GRD","Weakly territorial",513.1,"Omnivore","winter"
"6944","SEL207R",2020-12-02,"20201202_064500.WAV","LBCR",06:48:03,05:37:43,2020-12-02 06:26:27,1031.25,4,70.3333333333333,"Corvus macrorhynchos","Large-billed Crow",0.163908028105057,"GRD","Weakly territorial",513.1,"Omnivore","winter"
"6945","UPMAP5B",2020-12-11,"20201211_064500.WAV","RTFL",06:48:03,05:42:10,2020-12-11 06:31:15,3187.5,7,65.8833333333333,"Ficedula ruficauda","Rusty-tailed Flycatcher",-0.0735801670059774,"CAN","Weakly territorial",13.3,"Invertivore","winter"
"6946","UPMAP6B",2020-12-08,"20201208_064500.WAV","DFBA",06:48:03,05:40:42,2020-12-08 06:29:42,2531.25,6,67.35,"Dumetia atriceps","Dark-fronted Babbler",-0.0668848690657006,"UND","Weakly territorial",16.3,"Invertivore","winter"
"6947","HP37P1B",2020-12-13,"20201213_064500.WAV","BNMO",06:48:04,05:42:46,2020-12-13 06:31:55,3468.75,7,65.3,"Hypothymis azurea","Black-naped Monarch",0.0998052336804932,"MID","Weakly territorial",11.1,"Invertivore","winter"
"6948","IPTO06R",2020-12-12,"20201212_064500.WAV","GRNW",06:48:06,05:42:15,2020-12-12 06:31:22,5625,5,65.85,"Phylloscopus nitidus","Green Warbler",-0.226492941973752,"CAN","Weakly territorial",7.8,"Invertivore","winter"
"6949","UPMAP3B",2020-12-12,"20201212_064500.WAV","CHBE",06:48:07,05:42:38,2020-12-12 06:31:45,2718.75,7,65.4833333333333,"Merops leschenaulti","Chestnut-headed Bee-eater",0.193443087184386,"AER","Non-territorial",27.2,"Invertivore","winter"
"6950","IPTO04R",2020-12-17,"20201217_064500.WAV","NIFP",06:48:12,05:44:42,2020-12-17 06:33:55,6656.25,3,63.5,"Dicaeum concolor","Nilgiri Flowerpecker",-0.206762406124997,"CAN","Non-territorial",6.2,"Omnivore","winter"
"6951","THEN10U",2021-01-12,"20210112_064500.WAV","RESP",06:48:12,05:55:56,2021-01-12 06:44:33,1875,5,52.2666666666667,"Galloperdix spadicea","Red Spurfowl",-0.143238631683587,"GRD","Highly territorial",359.1,"Omnivore","winter"
"6952","HP37P2B",2020-12-19,"20201219_064500.WAV","BCFU",06:48:13,05:45:43,2020-12-19 06:34:58,2812.5,8,62.5,"Alcippe poioicephala","Brown-cheeked Fulvetta",-0.0355518522218901,"MID","Highly territorial",20.7,"Invertivore","winter"
"6953","VAR410R",2020-12-01,"20201201_064500.WAV","LBLW",06:48:15,05:37:19,2020-12-01 06:26:00,3562.5,5,70.9333333333333,"Phylloscopus magnirostris","Large-billed Leaf Warbler",-0.194778649834609,"UND","Weakly territorial",11.6,"Invertivore","winter"
"6954","PANMP3B",2020-12-14,"20201214_064500.WAV","IYTI",06:48:17,05:43:33,2020-12-14 06:32:42,5531.25,6,64.7333333333333,"Machlolophus aplonotus","Indian Yellow Tit",-0.131031073279632,"CAN","Weakly territorial",14.8,"Invertivore","winter"
"6955","THEN10U",2021-01-07,"20210107_064500.WAV","WBBF",06:48:23,05:54:16,2021-01-07 06:43:08,5625,5,54.1166666666667,"Cyornis pallidipes","White-bellied Blue Flycatcher",0.127786668799846,"UND","Weakly territorial",19,"Invertivore","winter"
"6956","THEN10U",2021-01-12,"20210112_064500.WAV","ASDR",06:48:24,05:55:56,2021-01-12 06:44:33,4218.75,5,52.4666666666667,"Dicrurus leucophaeus","Ashy Drongo",0.188423297727862,"CAN","Highly territorial",37.6,"Invertivore","winter"
"6957","PANMP1B",2020-12-16,"20201216_064500.WAV","LISP",06:48:25,05:44:31,2020-12-16 06:33:43,4218.75,5,63.9,"Arachnothera longirostra","Little Spiderhunter",0.232494158240942,"MID","Weakly territorial",12.5,"Nectarivore","winter"
"6958","IPTO04U",2020-12-13,"20201213_064500.WAV","MIPI",06:48:26,05:42:45,2020-12-13 06:31:54,187.5,4,65.6833333333333,"Ducula badia","Mountain Imperial-Pigeon",-0.0250145636781524,"CAN","Non-territorial",486,"Frugivore","winter"
"6959","INOA03R",2020-12-11,"20201211_064500.WAV","WTKI",06:48:27,05:41:59,2020-12-11 06:31:04,2812.5,5,66.4666666666667,"Halcyon smyrnensis","White-throated Kingfisher",0.239564268249285,"AQU","Weakly territorial",91.4,"Omnivore","winter"
"6960","OLV208R",2020-12-03,"20201203_064500.WAV","GRWA",06:48:27,05:38:11,2020-12-03 06:26:57,6468.75,7,70.2666666666667,"Phylloscopus trochiloides","Greenish Warbler",-0.0814950045782695,"CAN","Weakly territorial",8.1,"Invertivore","winter"
"6961","UPMAP4B",2020-12-12,"20201212_064500.WAV","HSWO",06:48:28,05:42:39,2020-12-12 06:31:46,4968.75,8,65.8166666666667,"Hemicircus canente","Heart-spotted Woodpecker",-0.182220139518375,"CAN","Weakly territorial",43,"Invertivore","winter"
"6962","UPMAP4B",2020-12-06,"20201206_064500.WAV","LBCR",06:48:29,05:39:45,2020-12-06 06:28:40,1312.5,8,68.7333333333333,"Corvus macrorhynchos","Large-billed Crow",0.163908028105057,"GRD","Weakly territorial",513.1,"Omnivore","winter"
"6963","VAR310R",2020-12-06,"20201206_064500.WAV","VFNU",06:48:31,05:39:36,2020-12-06 06:28:31,6187.5,6,68.9166666666667,"Sitta frontalis","Velvet-fronted Nuthatch",-0.208269971485303,"MID","Weakly territorial",16.5,"Invertivore","winter"
"6964","HP36P1B",2020-12-15,"20201215_064500.WAV","LBLW",06:48:39,05:43:43,2020-12-15 06:32:55,5718.75,8,64.9333333333333,"Phylloscopus magnirostris","Large-billed Leaf Warbler",-0.194778649834609,"UND","Weakly territorial",11.6,"Invertivore","winter"
"6965","STIN02U",2020-12-08,"20201208_064500.WAV","SHMY",06:48:43,05:40:31,2020-12-08 06:29:30,4500,4,68.2,"Gracula indica","Southern Hill Myna",-0.0602970432454826,"CAN","Non-territorial",192,"Frugivore","winter"
"6966","VAR310R",2020-12-06,"20201206_064500.WAV","ASDR",06:48:45,05:39:36,2020-12-06 06:28:31,3187.5,6,69.15,"Dicrurus leucophaeus","Ashy Drongo",0.188423297727862,"CAN","Highly territorial",37.6,"Invertivore","winter"
"6967","HP4008U",2020-12-13,"20201213_064500.WAV","BWFS",06:48:52,05:42:47,2020-12-13 06:31:55,6562.5,3,66.0833333333333,"Hemipus picatus","Bar-winged Flycatcher-shrike",0.0642821407165748,"CAN","Highly territorial",9,"Invertivore","winter"
"6968","OLV110U",2020-12-01,"20201201_064500.WAV","VFNU",06:48:52,05:37:16,2020-12-01 06:25:57,5812.5,4,71.6,"Sitta frontalis","Velvet-fronted Nuthatch",-0.208269971485303,"MID","Weakly territorial",16.5,"Invertivore","winter"
"6969","PANMP3B",2020-12-16,"20201216_065000.WAV","GRNW",06:50:01,05:44:32,2020-12-16 06:33:43,5718.75,6,65.4833333333333,"Phylloscopus nitidus","Green Warbler",-0.226492941973752,"CAN","Weakly territorial",7.8,"Invertivore","winter"
"6970","PANMP1B",2020-12-16,"20201216_065000.WAV","IYTI",06:50:02,05:44:31,2020-12-16 06:33:43,3375,5,65.5166666666667,"Machlolophus aplonotus","Indian Yellow Tit",-0.131031073279632,"CAN","Weakly territorial",14.8,"Invertivore","winter"
"6971","INME03U",2020-12-11,"20201211_065000.WAV","PTBA",06:50:03,05:42:00,2020-12-11 06:31:05,2906.25,6,68.05,"Pellorneum ruficeps","Puff-throated Babbler",0.0901612947069309,"GRD","Highly territorial",26,"Invertivore","winter"
"6972","IPTO06R",2020-12-14,"20201214_065000.WAV","WBBF",06:50:04,05:43:14,2020-12-14 06:32:24,2343.75,5,66.8333333333333,"Cyornis pallidipes","White-bellied Blue Flycatcher",0.127786668799846,"UND","Weakly territorial",19,"Invertivore","winter"
"6973","UPMAP1B",2020-12-11,"20201211_065000.WAV","ORMI",06:50:04,05:42:08,2020-12-11 06:31:14,4687.5,6,67.9333333333333,"Pericrocotus flammeus","Orange Minivet",0.148345621642869,"CAN","Weakly territorial",23.3,"Invertivore","winter"
"6974","PANMP1B",2020-12-13,"20201213_065000.WAV","CBSU",06:50:06,05:43:03,2020-12-13 06:32:11,6375,5,67.05,"Leptocoma minima","Crimson-backed Sunbird",-0.275952445388988,"CAN","Weakly territorial",4.9,"Nectarivore","winter"
"6975","VAR210R",2020-12-01,"20201201_065000.WAV","AFBL",06:50:12,05:37:18,2020-12-01 06:25:59,3468.75,7,72.9,"Irena puella","Asian Fairy-bluebird",0.0829870439781862,"CAN","Weakly territorial",64.9,"Frugivore","winter"
"6976","VAR310R",2020-12-06,"20201206_065000.WAV","GRWA",06:50:12,05:39:36,2020-12-06 06:28:31,4781.25,6,70.6,"Phylloscopus trochiloides","Greenish Warbler",-0.0814950045782695,"CAN","Weakly territorial",8.1,"Invertivore","winter"
"6977","VAR310R",2021-01-13,"20210113_065000.WAV","IWEY",06:50:17,05:56:16,2021-01-13 06:44:50,3562.5,6,54.0166666666667,"Zosterops palpebrosus","Indian White-eye",-0.195169684868773,"MID","Weakly territorial",8.6,"Omnivore","winter"
"6978","UPMAP4B",2020-12-08,"20201208_065000.WAV","CBSU",06:50:18,05:40:42,2020-12-08 06:29:42,6093.75,8,69.6,"Leptocoma minima","Crimson-backed Sunbird",-0.275952445388988,"CAN","Weakly territorial",4.9,"Nectarivore","winter"
"6979","PANMP3B",2020-12-14,"20201214_065000.WAV","MATR",06:50:24,05:43:33,2020-12-14 06:32:42,1125,6,66.85,"Harpactes fasciatus","Malabar Trogon",0.160433908584806,"MID","Weakly territorial",62,"Invertivore","winter"
